vehicle_id,timestamp,vehicle_type,vehicle_age_years,engine_size_l,vehicle_weight_kg,fuel_type,latitude,longitude,speed_kmph,acceleration_mps2,rpm,gear,throttle_position_pct,brake_pressure_pct,engine_load_pct,road_slope_pct,road_type,traffic_level,ambient_temperature_c,distance_travelled_km,idle_duration_sec,fuel_level_l,fuel_rate_lph,fuel_consumption_l_100km,behavior_label
V008,2026-08-22T13:21:05,Truck,7,6.7,11847.7,Diesel,19.101595,72.846078,65.6,-0.23,3200.0,2,65.6,0.0,84.3,5.28,Mountain,Medium,34.8,1.026,0,123.0,26.04,39.7,inefficient_gear
V008,2026-08-22T13:21:06,Truck,7,6.7,11847.7,Diesel,19.101758,72.846208,65.2,-0.1,3200.0,2,57.5,0.0,89.9,5.23,Mountain,Medium,30.4,1.044,0,122.99,25.89,39.7,inefficient_gear
V008,2026-08-22T13:21:07,Truck,7,6.7,11847.7,Diesel,19.101925,72.846342,66.7,0.42,3200.0,2,59.9,0.0,75.8,5.18,Mountain,Medium,29.9,1.062,0,122.98,26.49,39.7,inefficient_gear
V008,2026-08-22T13:21:08,Truck,7,6.7,11847.7,Diesel,19.10209,72.846474,66.1,-0.18,3200.0,2,65.7,0.0,88.6,5.12,Mountain,Medium,26.7,1.081,0,122.98,26.24,39.7,inefficient_gear
V008,2026-08-22T13:21:09,Truck,7,6.7,11847.7,Diesel,19.102253,72.846605,65.3,-0.22,2958.0,2,79.2,0.0,86.5,5.06,Mountain,Medium,26.9,1.099,0,122.97,25.92,39.7,inefficient_gear
V008,2026-08-22T13:21:10,Truck,7,6.7,11847.7,Diesel,19.102416,72.846735,65.1,-0.04,3200.0,2,79.3,0.0,87.7,5.0,Mountain,Medium,28.5,1.117,0,122.96,25.86,39.7,inefficient_gear
V008,2026-08-22T13:21:11,Truck,7,6.7,11847.7,Diesel,19.10258,72.846866,65.3,0.05,3200.0,2,65.9,0.0,85.7,4.93,Mountain,Medium,27.5,1.135,0,122.95,25.93,39.7,inefficient_gear
V008,2026-08-22T13:21:12,Truck,7,6.7,11847.7,Diesel,19.102748,72.847,67.2,0.53,3200.0,2,70.5,0.0,89.4,4.86,Mountain,Medium,28.8,1.154,0,122.95,26.69,39.7,inefficient_gear
V008,2026-08-22T13:21:13,Truck,7,6.7,11847.7,Diesel,19.102912,72.847131,65.7,-0.41,2928.0,2,66.3,0.0,76.2,4.79,Mountain,Medium,27.3,1.172,0,122.94,26.1,39.7,inefficient_gear
V008,2026-08-22T13:21:14,Truck,7,6.7,11847.7,Diesel,19.103079,72.847265,66.8,0.29,3200.0,2,71.7,0.0,89.8,4.71,Mountain,Medium,28.6,1.191,0,122.93,26.52,39.7,inefficient_gear
V008,2026-08-22T13:21:15,Truck,7,6.7,11847.7,Diesel,19.103246,72.847398,66.7,-0.03,2915.0,2,65.3,0.0,89.0,4.62,Mountain,Medium,28.8,1.209,0,122.93,26.48,39.7,inefficient_gear
V008,2026-08-22T13:21:16,Truck,7,6.7,11847.7,Diesel,19.103411,72.847531,66.1,-0.16,3200.0,2,71.7,0.0,91.9,4.54,Mountain,Medium,28.8,1.227,0,122.92,26.25,39.7,inefficient_gear
V008,2026-08-22T13:21:17,Truck,7,6.7,11847.7,Diesel,19.103574,72.847661,65.3,-0.23,3200.0,2,66.1,0.0,81.1,4.45,Mountain,Medium,27.9,1.246,0,122.91,25.92,39.7,inefficient_gear
V008,2026-08-22T13:21:18,Truck,7,6.7,11847.7,Diesel,19.103738,72.847792,65.4,0.04,2874.0,2,66.1,0.0,86.7,4.35,Mountain,Medium,31.9,1.264,0,122.9,25.98,39.7,inefficient_gear
V008,2026-08-22T13:21:19,Truck,7,6.7,11847.7,Diesel,19.103903,72.847924,66.1,0.18,3200.0,2,61.0,0.0,87.7,4.25,Mountain,Medium,29.6,1.282,0,122.9,26.24,39.7,inefficient_gear
V008,2026-08-22T13:21:20,Truck,7,6.7,11847.7,Diesel,19.104069,72.848057,66.3,0.05,3200.0,2,59.1,0.0,86.1,4.15,Mountain,Medium,28.5,1.301,0,122.89,26.31,39.7,inefficient_gear
V008,2026-08-22T13:21:21,Truck,7,6.7,11847.7,Diesel,19.104235,72.84819,66.5,0.05,3200.0,2,58.2,0.0,91.5,4.05,Mountain,Medium,30.2,1.319,0,122.88,26.38,39.7,inefficient_gear
V008,2026-08-22T13:21:22,Truck,7,6.7,11847.7,Diesel,19.104403,72.848325,67.4,0.26,2908.0,2,77.4,0.0,89.3,3.94,Mountain,Medium,27.6,1.338,0,122.87,26.75,39.7,inefficient_gear
V008,2026-08-22T13:21:23,Truck,7,6.7,11847.7,Diesel,19.104573,72.84846,68.0,0.16,3200.0,2,78.1,0.0,79.1,3.83,Mountain,Medium,29.8,1.357,0,122.87,26.98,39.7,inefficient_gear
V008,2026-08-22T13:21:24,Truck,7,6.7,11847.7,Diesel,19.104744,72.848597,68.5,0.14,3200.0,2,67.1,0.0,86.8,3.72,Mountain,Medium,28.5,1.376,0,122.86,27.18,39.7,inefficient_gear
V008,2026-08-22T13:21:25,Truck,7,6.7,11847.7,Diesel,19.104918,72.848736,69.3,0.24,3200.0,2,56.7,0.0,87.0,3.6,Mountain,Medium,29.6,1.395,0,122.85,27.53,39.7,inefficient_gear
V008,2026-08-22T13:21:26,Truck,7,6.7,11847.7,Diesel,19.105092,72.848876,69.7,0.12,3200.0,2,78.3,0.0,79.0,3.48,Mountain,Medium,30.2,1.414,0,122.84,27.69,39.7,inefficient_gear
V008,2026-08-22T13:21:27,Truck,7,6.7,11847.7,Diesel,19.105263,72.849013,68.5,-0.33,3200.0,2,72.8,0.0,83.1,3.35,Mountain,Medium,30.2,1.433,0,122.84,27.22,39.7,inefficient_gear
V008,2026-08-22T13:21:28,Truck,7,6.7,11847.7,Diesel,19.105435,72.84915,68.5,-0.01,3200.0,2,62.6,0.0,85.2,3.23,Mountain,Medium,25.4,1.452,0,122.83,27.19,39.7,inefficient_gear
V008,2026-08-22T13:21:29,Truck,7,6.7,11847.7,Diesel,19.105607,72.849287,68.8,0.07,3200.0,2,74.1,0.0,78.0,3.1,Mountain,Medium,28.4,1.471,0,122.82,27.3,39.7,inefficient_gear
V008,2026-08-22T13:21:30,Truck,7,6.7,11847.7,Diesel,19.10578,72.849426,69.3,0.16,3200.0,2,74.3,0.0,87.9,2.97,Mountain,Medium,26.0,1.491,0,122.81,27.52,39.7,inefficient_gear
V008,2026-08-22T13:21:31,Truck,7,6.7,11847.7,Diesel,19.105958,72.849568,71.1,0.5,3200.0,2,64.1,0.0,81.2,2.84,Mountain,Medium,25.1,1.51,0,122.81,28.23,39.7,inefficient_gear
V008,2026-08-22T13:21:32,Truck,7,6.7,11847.7,Diesel,19.106137,72.849712,71.8,0.18,2902.0,2,67.4,0.0,77.6,2.7,Mountain,Medium,26.7,1.53,0,122.8,28.49,39.7,inefficient_gear
V008,2026-08-22T13:21:33,Truck,7,6.7,11847.7,Diesel,19.106314,72.849853,70.9,-0.24,3200.0,2,70.7,0.0,85.6,2.56,Mountain,Medium,28.8,1.55,0,122.79,28.15,39.7,inefficient_gear
V008,2026-08-22T13:21:34,Truck,7,6.7,11847.7,Diesel,19.106489,72.849993,69.9,-0.29,2865.0,2,57.2,0.0,83.9,2.42,Mountain,Medium,26.5,1.569,0,122.78,27.74,39.7,inefficient_gear
V008,2026-08-22T13:21:35,Truck,7,6.7,11847.7,Diesel,19.106665,72.850133,70.2,0.08,3200.0,2,72.8,0.0,80.7,2.28,Mountain,Medium,27.0,1.589,0,122.77,27.86,39.7,inefficient_gear
V008,2026-08-22T13:21:36,Truck,7,6.7,11847.7,Diesel,19.10684,72.850274,70.2,0.01,2837.0,2,56.7,0.0,75.9,2.14,Mountain,Medium,28.5,1.608,0,122.77,27.88,39.7,inefficient_gear
V008,2026-08-22T13:21:37,Truck,7,6.7,11847.7,Diesel,19.10702,72.850418,72.1,0.53,3200.0,2,69.1,0.0,91.0,1.99,Mountain,Medium,29.6,1.628,0,122.76,28.64,39.7,inefficient_gear
V008,2026-08-22T13:21:38,Truck,7,6.7,11847.7,Diesel,19.107202,72.850563,72.5,0.1,3200.0,2,64.1,0.0,79.3,1.84,Mountain,Medium,26.0,1.649,0,122.75,28.78,39.7,inefficient_gear
V008,2026-08-22T13:21:39,Truck,7,6.7,11847.7,Diesel,19.107385,72.85071,73.5,0.28,2844.0,2,63.0,0.0,79.1,1.69,Mountain,Medium,28.1,1.669,0,122.74,29.18,39.7,inefficient_gear
V008,2026-08-22T13:21:40,Truck,7,6.7,11847.7,Diesel,19.10757,72.850858,73.8,0.08,3200.0,2,66.1,0.0,81.5,1.54,Mountain,Medium,26.3,1.69,0,122.73,29.29,39.7,inefficient_gear
V008,2026-08-22T13:21:41,Truck,7,6.7,11847.7,Diesel,19.107756,72.851007,74.5,0.2,2898.0,2,65.3,0.0,79.0,1.39,Mountain,Medium,30.5,1.71,0,122.73,29.57,39.7,inefficient_gear
V008,2026-08-22T13:21:42,Truck,7,6.7,11847.7,Diesel,19.107943,72.851157,75.0,0.14,3200.0,2,73.0,0.0,75.8,1.24,Mountain,Medium,27.3,1.731,0,122.72,29.77,39.7,inefficient_gear
V008,2026-08-22T13:21:43,Truck,7,6.7,11847.7,Diesel,19.10813,72.851306,74.8,-0.06,3200.0,2,62.9,0.0,86.7,1.09,Mountain,Medium,25.8,1.752,0,122.71,29.69,39.7,inefficient_gear
V008,2026-08-22T13:21:44,Truck,7,6.7,11847.7,Diesel,19.108318,72.851456,75.0,0.12,3200.0,2,61.7,0.0,85.6,0.93,Mountain,Medium,26.8,1.773,0,122.7,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:45,Truck,7,6.7,11847.7,Diesel,19.108505,72.851606,74.9,-0.03,3200.0,2,67.8,0.0,85.9,0.78,Mountain,Medium,27.7,1.793,0,122.69,29.73,39.7,inefficient_gear
V008,2026-08-22T13:21:46,Truck,7,6.7,11847.7,Diesel,19.108693,72.851756,75.0,0.15,3200.0,2,60.2,0.0,82.3,0.62,Mountain,Medium,27.3,1.814,0,122.69,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:47,Truck,7,6.7,11847.7,Diesel,19.10888,72.851906,75.0,0.23,3200.0,2,60.6,0.0,82.0,0.46,Mountain,Medium,28.3,1.835,0,122.68,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:48,Truck,7,6.7,11847.7,Diesel,19.109068,72.852056,75.0,0.19,3200.0,2,59.1,0.0,79.8,0.31,Mountain,Medium,27.9,1.856,0,122.67,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:49,Truck,7,6.7,11847.7,Diesel,19.109255,72.852206,75.0,0.4,3200.0,2,67.0,0.0,90.3,0.15,Mountain,Medium,28.4,1.877,0,122.66,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:50,Truck,7,6.7,11847.7,Diesel,19.109443,72.852356,75.0,0.38,2898.0,2,66.9,0.0,75.6,-0.01,Mountain,Medium,25.1,1.898,0,122.65,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:51,Truck,7,6.7,11847.7,Diesel,19.10963,72.852506,75.0,0.1,3200.0,2,62.3,0.0,84.3,-0.16,Mountain,Medium,27.8,1.918,0,122.64,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:52,Truck,7,6.7,11847.7,Diesel,19.109818,72.852656,75.0,0.31,2882.0,2,71.1,0.0,87.3,-0.32,Mountain,Medium,29.7,1.939,0,122.64,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:53,Truck,7,6.7,11847.7,Diesel,19.110005,72.852806,75.0,0.41,3200.0,2,58.2,0.0,85.3,-0.48,Mountain,Medium,30.2,1.96,0,122.63,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:54,Truck,7,6.7,11847.7,Diesel,19.110191,72.852955,74.4,-0.17,3200.0,2,64.9,0.0,75.4,-0.63,Mountain,Medium,30.5,1.981,0,122.62,29.54,39.7,inefficient_gear
V008,2026-08-22T13:21:55,Truck,7,6.7,11847.7,Diesel,19.110378,72.853104,74.6,0.06,3200.0,2,66.0,0.0,81.5,-0.79,Mountain,Medium,26.4,2.002,0,122.61,29.63,39.7,inefficient_gear
V008,2026-08-22T13:21:56,Truck,7,6.7,11847.7,Diesel,19.110565,72.853254,75.0,0.16,3200.0,2,62.3,0.0,90.3,-0.95,Mountain,Medium,28.5,2.022,0,122.6,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:57,Truck,7,6.7,11847.7,Diesel,19.110753,72.853404,75.0,0.24,3200.0,2,69.6,0.0,91.1,-1.1,Mountain,Medium,31.6,2.043,0,122.59,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:58,Truck,7,6.7,11847.7,Diesel,19.11094,72.853554,75.0,0.08,2842.0,2,55.5,0.0,90.1,-1.25,Mountain,Medium,28.3,2.064,0,122.59,29.78,39.7,inefficient_gear
V008,2026-08-22T13:21:59,Truck,7,6.7,11847.7,Diesel,19.111128,72.853704,75.0,0.31,2919.0,2,69.9,0.0,86.2,-1.41,Mountain,Medium,26.6,2.085,0,122.58,29.78,39.7,inefficient_gear
V008,2026-08-22T15:20:00,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1375.0,0,0.0,47.5,16.9,1.08,Urban,Medium,28.9,0.0,1,84.08,2.67,99.9,excessive_idling
V008,2026-08-22T15:20:01,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1375.0,0,0.0,50.7,13.1,2.58,Urban,Medium,30.0,0.0,2,84.08,2.66,99.9,excessive_idling
V008,2026-08-22T15:20:02,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1382.0,0,0.0,34.2,15.3,-0.03,Urban,Medium,28.1,0.0,3,84.08,2.6,99.9,excessive_idling
V008,2026-08-22T15:20:03,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1375.0,0,0.0,43.4,16.4,2.15,Urban,Medium,26.4,0.0,4,84.08,2.61,99.9,excessive_idling
V008,2026-08-22T15:20:04,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1390.0,0,0.0,36.7,12.3,-1.51,Urban,Medium,27.1,0.0,5,84.08,2.74,99.9,excessive_idling
V008,2026-08-22T15:20:05,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1365.0,0,0.0,40.2,15.6,-1.71,Urban,Medium,29.0,0.0,6,84.08,2.84,99.9,excessive_idling
V008,2026-08-22T15:20:06,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1360.0,0,0.0,36.5,16.0,-0.98,Urban,Medium,30.3,0.0,7,84.07,2.62,99.9,excessive_idling
V008,2026-08-22T15:20:07,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1378.0,0,0.0,38.8,15.4,1.36,Urban,Medium,28.8,0.0,8,84.07,2.83,99.9,excessive_idling
V008,2026-08-22T15:20:08,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1374.0,0,0.0,37.8,14.4,-0.48,Urban,Medium,28.9,0.0,9,84.07,2.76,99.9,excessive_idling
V008,2026-08-22T15:20:09,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1402.0,0,0.0,58.8,12.5,-0.89,Urban,Medium,26.6,0.0,10,84.07,2.71,99.9,excessive_idling
V008,2026-08-22T15:20:10,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1359.0,0,0.0,32.2,13.5,-2.7,Urban,Medium,29.2,0.0,11,84.07,2.66,99.9,excessive_idling
V008,2026-08-22T15:20:11,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1351.0,0,0.0,45.6,16.8,1.61,Urban,Medium,28.4,0.0,12,84.07,2.72,99.9,excessive_idling
V008,2026-08-22T15:20:12,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1362.0,0,0.0,46.0,15.7,0.28,Urban,Medium,26.9,0.0,13,84.07,2.72,99.9,excessive_idling
V008,2026-08-22T15:20:13,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1376.0,0,0.0,55.7,15.2,-2.35,Urban,Medium,26.5,0.0,14,84.07,2.69,99.9,excessive_idling
V008,2026-08-22T15:20:14,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1342.0,0,0.0,30.2,17.9,2.6,Urban,Medium,30.9,0.0,15,84.07,2.68,99.9,excessive_idling
V008,2026-08-22T15:20:15,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1356.0,0,0.0,52.4,16.7,1.09,Urban,Medium,27.8,0.0,16,84.07,2.86,99.9,excessive_idling
V008,2026-08-22T15:20:16,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1375.0,0,0.0,45.0,17.2,-1.12,Urban,Medium,27.2,0.0,17,84.07,2.67,99.9,excessive_idling
V008,2026-08-22T15:20:17,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1383.0,0,0.0,59.0,15.7,1.36,Urban,Medium,28.3,0.0,18,84.07,2.79,99.9,excessive_idling
V008,2026-08-22T15:20:18,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1381.0,0,0.0,40.4,12.8,-0.39,Urban,Medium,28.6,0.0,19,84.07,2.5,99.9,excessive_idling
V008,2026-08-22T15:20:19,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1379.0,0,0.0,39.3,17.8,0.28,Urban,Medium,28.3,0.0,20,84.07,2.63,99.9,excessive_idling
V008,2026-08-22T15:20:20,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1368.0,0,0.0,44.4,14.7,-0.87,Urban,Medium,25.6,0.0,21,84.06,2.72,99.9,excessive_idling
V008,2026-08-22T15:20:21,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1369.0,0,0.0,44.2,12.1,-0.39,Urban,Medium,29.9,0.0,22,84.06,2.79,99.9,excessive_idling
V008,2026-08-22T15:20:22,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1361.0,0,0.0,49.5,14.2,0.74,Urban,Medium,30.2,0.0,23,84.06,2.85,99.9,excessive_idling
V008,2026-08-22T15:20:23,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1376.0,0,0.0,51.0,14.9,-1.36,Urban,Medium,28.9,0.0,24,84.06,2.73,99.9,excessive_idling
V008,2026-08-22T15:20:24,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1356.0,0,0.0,51.7,16.3,4.31,Urban,Medium,29.7,0.0,25,84.06,2.71,99.9,excessive_idling
V008,2026-08-22T15:20:25,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1405.0,0,0.0,44.9,14.1,1.22,Urban,Medium,27.7,0.0,26,84.06,2.61,99.9,excessive_idling
V008,2026-08-22T15:20:26,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1374.0,0,0.0,47.0,15.0,2.26,Urban,Medium,29.3,0.0,27,84.06,2.75,99.9,excessive_idling
V008,2026-08-22T15:20:27,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1368.0,0,0.0,38.1,15.8,-0.29,Urban,Medium,25.0,0.0,28,84.06,2.77,99.9,excessive_idling
V008,2026-08-22T15:20:28,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1377.0,0,0.0,48.2,17.7,0.0,Urban,Medium,27.1,0.0,29,84.06,2.64,99.9,excessive_idling
V008,2026-08-22T15:20:29,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1378.0,0,0.0,40.9,13.8,-0.47,Urban,Medium,29.4,0.0,30,84.06,2.8,99.9,excessive_idling
V008,2026-08-22T15:20:30,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1366.0,0,0.0,49.7,12.3,-0.13,Urban,Medium,29.3,0.0,31,84.06,2.66,99.9,excessive_idling
V008,2026-08-22T15:20:31,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1392.0,0,0.0,44.2,17.7,-0.68,Urban,Medium,30.0,0.0,32,84.06,2.64,99.9,excessive_idling
V008,2026-08-22T15:20:32,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1377.0,0,0.0,32.9,16.2,-1.36,Urban,Medium,27.1,0.0,33,84.06,2.67,99.9,excessive_idling
V008,2026-08-22T15:20:33,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1377.0,0,0.0,45.0,14.1,1.01,Urban,Medium,29.6,0.0,34,84.05,2.73,99.9,excessive_idling
V008,2026-08-22T15:20:34,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1357.0,0,0.0,40.1,12.1,-0.67,Urban,Medium,24.7,0.0,35,84.05,2.7,99.9,excessive_idling
V008,2026-08-22T15:20:35,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1343.0,0,0.0,42.0,17.4,-0.75,Urban,Medium,27.0,0.0,36,84.05,2.87,99.9,excessive_idling
V008,2026-08-22T15:20:36,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1415.0,0,0.0,32.0,17.8,-1.62,Urban,Medium,29.4,0.0,37,84.05,2.77,99.9,excessive_idling
V008,2026-08-22T15:20:37,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1357.0,0,0.0,33.8,13.2,-0.53,Urban,Medium,27.1,0.0,38,84.05,2.8,99.9,excessive_idling
V008,2026-08-22T15:20:38,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1382.0,0,0.0,44.2,16.5,-1.93,Urban,Medium,25.9,0.0,39,84.05,2.66,99.9,excessive_idling
V008,2026-08-22T15:20:39,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1349.0,0,0.0,59.8,16.2,0.14,Urban,Medium,23.5,0.0,40,84.05,2.57,99.9,excessive_idling
V008,2026-08-22T15:20:40,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1364.0,0,0.0,53.4,13.1,-1.05,Urban,Medium,28.1,0.0,41,84.05,2.74,99.9,excessive_idling
V008,2026-08-22T15:20:41,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1356.0,0,0.0,44.1,12.2,-0.72,Urban,Medium,28.0,0.0,42,84.05,2.59,99.9,excessive_idling
V008,2026-08-22T15:20:42,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1377.0,0,0.0,36.9,15.9,-0.62,Urban,Medium,25.7,0.0,43,84.05,2.76,99.9,excessive_idling
V008,2026-08-22T15:20:43,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1359.0,0,0.0,53.8,14.5,2.18,Urban,Medium,26.7,0.0,44,84.05,2.7,99.9,excessive_idling
V008,2026-08-22T15:20:44,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1363.0,0,0.0,58.2,17.1,0.91,Urban,Medium,26.6,0.0,45,84.05,2.74,99.9,excessive_idling
V008,2026-08-22T15:20:45,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1358.0,0,0.0,32.0,13.8,-1.21,Urban,Medium,26.5,0.0,46,84.05,2.77,99.9,excessive_idling
V008,2026-08-22T15:20:46,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1380.0,0,0.0,41.2,16.8,-1.11,Urban,Medium,28.8,0.0,47,84.04,2.65,99.9,excessive_idling
V008,2026-08-22T15:20:47,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1357.0,0,0.0,32.7,16.5,0.93,Urban,Medium,29.9,0.0,48,84.04,2.76,99.9,excessive_idling
V008,2026-08-22T15:20:48,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1359.0,0,0.0,33.3,13.3,-2.58,Urban,Medium,28.7,0.0,49,84.04,2.76,99.9,excessive_idling
V008,2026-08-22T15:20:49,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1402.0,0,0.0,50.1,15.8,1.51,Urban,Medium,27.3,0.0,50,84.04,2.76,99.9,excessive_idling
V008,2026-08-22T15:20:50,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1370.0,0,0.0,58.9,12.4,0.06,Urban,Medium,29.2,0.0,51,84.04,2.79,99.9,excessive_idling
V008,2026-08-22T15:20:51,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1360.0,0,0.0,46.8,12.4,2.37,Urban,Medium,29.0,0.0,52,84.04,2.78,99.9,excessive_idling
V008,2026-08-22T15:20:52,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1377.0,0,0.0,41.3,16.3,-0.57,Urban,Medium,27.5,0.0,53,84.04,2.7,99.9,excessive_idling
V008,2026-08-22T15:20:53,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1370.0,0,0.0,50.4,14.4,-0.97,Urban,Medium,28.0,0.0,54,84.04,2.74,99.9,excessive_idling
V008,2026-08-22T15:20:54,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1363.0,0,0.0,32.0,13.0,1.33,Urban,Medium,28.9,0.0,55,84.04,2.69,99.9,excessive_idling
V008,2026-08-22T15:20:55,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1353.0,0,0.0,31.3,16.2,2.12,Urban,Medium,29.3,0.0,56,84.04,2.64,99.9,excessive_idling
V008,2026-08-22T15:20:56,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1384.0,0,0.0,51.6,16.1,1.92,Urban,Medium,29.0,0.0,57,84.04,2.57,99.9,excessive_idling
V008,2026-08-22T15:20:57,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1384.0,0,0.0,56.3,14.1,-1.08,Urban,Medium,28.1,0.0,58,84.04,2.78,99.9,excessive_idling
V008,2026-08-22T15:20:58,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1361.0,0,0.0,40.5,14.2,1.17,Urban,Medium,28.3,0.0,59,84.04,2.69,99.9,excessive_idling
V008,2026-08-22T15:20:59,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1330.0,0,0.0,32.8,16.0,-1.76,Urban,Medium,29.4,0.0,60,84.03,2.74,99.9,excessive_idling
V008,2026-08-22T15:21:00,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1374.0,0,0.0,55.9,12.4,0.25,Urban,Medium,28.6,0.0,61,84.03,2.57,99.9,excessive_idling
V008,2026-08-22T15:21:01,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1355.0,0,0.0,31.7,13.2,0.03,Urban,Medium,30.2,0.0,62,84.03,2.65,99.9,excessive_idling
V008,2026-08-22T15:21:02,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1350.0,0,0.0,30.6,16.1,1.44,Urban,Medium,31.0,0.0,63,84.03,2.68,99.9,excessive_idling
V008,2026-08-22T15:21:03,Truck,7,6.7,16338.9,Diesel,19.078321,72.876197,0.0,0.0,1387.0,0,0.0,42.3,16.2,0.99,Urban,Medium,29.3,0.0,64,84.03,2.67,99.9,excessive_idling
